,food_name,nutrient_name,nutrient_amount,nutrient_unit
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",MUFA 20:1 c,0.112,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 20:3 n-9,0.0,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",MUFA 22:1 n-9,0.016,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 22:2,0.0,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Nitrogen,2.13,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Tocotrienol, alpha",0.0,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Tocopherol, beta",0.0,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Tocotrienol, beta",0.0,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Tocopherol, delta",0.0,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Tocotrienol, delta",0.0,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Tocopherol, gamma",0.14,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Tocotrienol, gamma",0.0,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Alanine,0.77,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Arginine,0.83,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Aspartic acid,1.19,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Cysteine,0.17,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Glutamic acid,1.89,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Glycine,0.94,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Histidine,0.35,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Isoleucine,0.46,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Leucine,0.93,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Lysine,0.95,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Methionine,0.26,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Phenylalanine,0.6,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Proline,0.84,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Serine,0.55,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Threonine,0.5,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Tryptophan,0.12,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Tyrosine,0.39,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Valine,0.53,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Choline, free",2.3,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Choline, from glycerophosphocholine",1.9,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Choline, from phosphotidyl choline",0.4,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Choline, from phosphocholine",27.7,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Choline, from sphingomyelin",6.0,mg
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Sugars, Total",1.0,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","Fatty acids, total trans-dienoic",0.093,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",MUFA 17:1 c,0.202,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 18:2 c,1.7,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 18:3 c,0.094,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 20:3 c,0.031,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 20:4c,0.046,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 20:5c,0.0,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 22:5 c,0.009,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 22:6 c,0.002,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",PUFA 20:2 c,0.033,g
0,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Total fat (NLEA),27.1,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 18:4,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Vitamin A, RAE",22.0,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Vitamin K (phylloquinone),0.0,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Vitamin E (alpha-tocopherol),0.8,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Retinol,22.0,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 4:0,0.006,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 6:0,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 10:0,0.016,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 16:0,5.71,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 18:0,2.9,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 20:0,0.065,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:4,0.125,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Niacin,5.73,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Pantothenic acid,0.783,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Vitamin B-6,0.343,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Choline, total",70.4,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Betaine,3.9,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Total lipid (fat),26.2,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Carbohydrate, by difference",2.15,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Energy,322,kcal
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Sucrose,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Glucose,1.46,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Maltose,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Water,50.9,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Calcium, Ca",12.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Potassium, K",310,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Zinc, Zn",2.41,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Selenium, Se",20.2,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Fatty acids, total monounsaturated",11.6,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Fatty acids, total polyunsaturated",4.96,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 15:0,0.012,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",TFA 18:1 t,0.073,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",TFA 22:1 t,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",TFA 18:2 t not further defined,0.02,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 18:2 CLAs,0.029,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","PUFA 20:2 n-6 c,c",0.217,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 16:1 c,0.576,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","PUFA 18:3 n-6 c,c,c",0.005,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Fatty acids, total trans-polyenoic",0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:4 n-6,0.036,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Cholesterol,80.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Fatty acids, total trans",0.1,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Fatty acids, total saturated",9.15,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 8:0,0.002,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 12:0,0.017,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 14:0,0.335,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 22:6 n-3 (DHA),0.003,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 22:0,0.01,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:5 n-3 (EPA),0.005,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 22:5 n-3 (DPA),0.024,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 17:0,0.069,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 24:0,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",TFA 16:1 t,0.007,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 24:1 c,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 18:1 c,10.7,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","PUFA 18:2 n-6 c,c",4.31,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 22:1 c,0.009,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 17:1,0.056,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Fatty acids, total trans-monoenoic",0.079,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 15:1,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","PUFA 18:3 n-3 c,c,c (ALA)",0.175,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:3 n-3,0.027,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 22:4,0.046,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Protein,18.2,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Ash,2.63,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Fructose,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Lactose,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Thiamin,0.31,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Riboflavin,0.242,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Folate, total",0.0,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Vitamin B-12,1.06,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Energy,1350.0,kJ
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Galactose,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Iron, Fe",1.29,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Magnesium, Mg",18.6,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Phosphorus, P",145,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Sodium, Na",766,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Copper, Cu",0.074,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Manganese, Mn",0.033,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",SFA 11:0,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 14:1 c,0.005,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",TFA 18:3 t,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 20:1 c,0.297,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:3 n-9,0.0,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 22:1 n-9,0.009,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 22:2,0.003,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Nitrogen,2.91,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Tocotrienol, alpha",0.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Tocopherol, beta",0.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Tocotrienol, beta",0.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Tocopherol, delta",0.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Tocotrienol, delta",0.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Tocopherol, gamma",0.15,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Tocotrienol, gamma",0.0,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Choline, free",5.9,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Choline, from glycerophosphocholine",10.5,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Choline, from phosphotidyl choline",0.3,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Choline, from phosphocholine",46.1,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Choline, from sphingomyelin",7.6,mg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Vitamin K (Dihydrophylloquinone),0.0,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Vitamin K (Menaquinone-4),18.8,Âµg
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Sugars, Total",1.46,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried","Fatty acids, total trans-dienoic",0.02,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",MUFA 17:1 c,0.056,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 18:2 c,4.34,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 18:3 c,0.18,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:3 c,0.063,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:4c,0.125,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:5c,0.005,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 22:5 c,0.024,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 22:6 c,0.003,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",PUFA 20:2 c,0.217,g
0,"Sausage, Italian, pork, mild, cooked, pan-fried",Total fat (NLEA),25.8,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 10:0,0.02,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 11:0,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 12:0,0.022,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 14:0,0.346,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 14:1 c,0.006,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 15:0,0.012,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 15:1,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 16:0,5.9,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 16:1 c,0.569,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",TFA 16:1 t,0.004,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 17:0,0.072,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 17:1,0.062,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 18:0,3.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 18:1 c,10.8,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",TFA 18:1 t,0.089,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 18:2 CLAs,0.029,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","PUFA 18:2 n-6 c,c",4.13,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",TFA 18:2 t not further defined,0.022,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","PUFA 18:3 n-6 c,c,c",0.005,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","PUFA 18:3 n-3 c,c,c (ALA)",0.184,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",TFA 18:3 t,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 18:4,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 20:0,0.055,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 20:1 c,0.247,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","PUFA 20:2 n-6 c,c",0.182,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 20:3 n-3,0.025,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 20:3 n-9,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 20:4 n-6,0.034,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 20:4,0.128,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 20:5 n-3 (EPA),0.003,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 22:0,0.011,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 22:1 n-9,0.006,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",TFA 22:1 t,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 22:2,0.001,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 22:4,0.031,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 22:5 n-3 (DPA),0.02,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 22:6 n-3 (DHA),0.005,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 24:0,0.002,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 24:1 c,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 4:0,0.006,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 6:0,0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",SFA 8:0,0.003,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Ash,3.66,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Total lipid (fat),28.1,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Water,46.3,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Nitrogen,3.09,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Calcium, Ca",37.0,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Copper, Cu",0.13,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Iron, Fe",2.34,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Magnesium, Mg",30.1,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Manganese, Mn",0.188,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Phosphorus, P",207,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Potassium, K",435,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Sodium, Na",983,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Zinc, Zn",2.19,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Vitamin B-12,1.21,Âµg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Vitamin B-6,0.554,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Riboflavin,0.42,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Selenium, Se",25.9,Âµg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Thiamin,0.365,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Betaine,6.1,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Choline, free",42.7,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Choline, from glycerophosphocholine",2.8,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Choline, from phosphotidyl choline",0.4,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Choline, from phosphocholine",40.3,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Choline, from sphingomyelin",10.9,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Choline, total",97.1,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Folate, total",10.0,Âµg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Niacin,7.06,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Pantothenic acid,1.2,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Cholesterol,107,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Vitamin E (alpha-tocopherol),1.5,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Tocotrienol, alpha",0.0,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Tocopherol, beta",0.0,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Tocotrienol, beta",0.0,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Tocopherol, delta",2.35,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Tocotrienol, delta",0.0,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Tocopherol, gamma",0.0,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Tocotrienol, gamma",0.0,mg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Vitamin K (Dihydrophylloquinone),0.0,Âµg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Vitamin K (Menaquinone-4),16.8,Âµg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Vitamin K (phylloquinone),6.0,Âµg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Retinol,0.0,Âµg
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Protein,19.3,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Fatty acids, total trans-monoenoic",0.093,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Fatty acids, total trans-dienoic",0.022,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Fatty acids, total trans-polyenoic",0.0,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Fatty acids, total trans",0.115,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Fatty acids, total saturated",9.45,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 22:1 c,0.006,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",MUFA 17:1 c,0.062,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried","Fatty acids, total monounsaturated",11.7,g
0,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",PUFA 18:2 c,4.16,g
